order_id,line_no,order_date,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,order_status,delivery_days,rating,sales_channel,customer_name,signup_date,age,gender,city,state,segment,acquisition_channel,category,subcategory,product_name,cost_price,list_price,supplier,launch_date,gross_revenue,discount_amount,net_revenue,total_cost,profit,profit_margin,year,month,quarter,month_year,delivery_bucket,discount_band
O003545,1,2026-07-03,C00767,P0109,3,14981.34,0.15,Credit Card,Delivered,3.0,4.0,Web,Ishita Mehta,2023-03-26,68.0,Female,Vijayawada,Andhra Pradesh,Consumer,Referral,Sports,Sportswear,Sportswear Product 1,11992.47,14783.25,Horizon Partners,2023-02-12,44944.020000000004,6741.603,38202.417,35977.409999999996,2225.007000000005,5.824257140588788,2026,7,3,2026-07,fast,11-20%
O004370,2,2025-04-02,C00686,P0112,1,21545.97,0.15,Cash on Delivery,Delivered,6.0,3.0,Marketplace,Meera Gupta,2023-05-08,43.0,Female,Jaipur,Rajasthan,Consumer,Email,Sports,Sportswear,Sportswear Product 4,17860.15,21916.36,Horizon Partners,2025-11-07,21545.97,3231.8955,18314.074500000002,17860.15,453.924500000001,2.4785554956653746,2025,4,2,2025-04,normal,11-20%
O004347,2,2025-08-02,C01427,P0077,2,11189.07,0.65,Credit Card,Delivered,5.0,3.0,App,Aarav Patel,2025-01-04,20.0,Male,Kochi,Kerala,Consumer,Referral,Beauty,Skin Care,Skin Care Product 5,8294.14,10803.86,Delta Wholesale,2024-06-26,22378.14,14545.791,7832.349,16588.28,-8755.930999999999,-111.79189027455236,2025,8,3,2025-08,normal,>30%
O003981,2,2026-06-02,C00365,P0103,2,26458.96,0.15,Cash on Delivery,Returned,3.0,4.0,App,Arjun Patel,2026-04-12,32.0,Female,Pune,Maharashtra,Consumer,Marketplace,Sports,Outdoor,Outdoor Product 1,16646.53,27221.31,Aster Supply,2026-03-18,52917.92,7937.687999999999,44980.231999999996,33293.06,11687.171999999999,25.982907335826994,2026,6,2,2026-06,fast,11-20%
O000203,2,2026-06-06,C00803,P0034,2,8260.32,0.1,Cash on Delivery,Delivered,4.0,4.0,Web,Kiran Gupta,2025-06-28,65.0,Male,Kochi,Kerala,Consumer,Marketplace,Home & Kitchen,Appliances,Appliances Product 4,5188.6,8399.11,Aster Supply,2022-06-28,16520.64,1652.064,14868.576,10377.2,4491.375999999998,30.207169805635715,2026,6,2,2026-06,normal,1-10%
O005405,1,2026-02-09,C01052,P0124,1,13880.64,0.05,Credit Card,Delivered,4.0,4.0,Web,Meera Verma,2024-05-05,61.0,Male,Delhi,Delhi,Consumer,Organic Search,Books,Technology,Technology Product 4,8261.54,13877.88,BluePeak Traders,2023-09-10,13880.64,694.032,13186.608,8261.54,4925.067999999999,37.34901348398314,2026,2,1,2026-02,normal,1-10%
O005775,2,2025-11-07,C01786,P0068,1,9478.29,0.25,Wallet,Delivered,5.0,3.3331993165142224,App,Aarav Singh,2024-05-18,29.0,Female,Visakhapatnam,Andhra Pradesh,Corporate,Email,Fashion,Bags,Bags Product 2,6288.73,9329.54,Horizon Partners,2026-04-20,9478.29,2369.5725,7108.717500000001,6288.73,819.9875000000011,11.534956903267023,2025,11,4,2025-11,normal,21-30%
O002072,1,2025-09-13,C01152,P0051,1,4112.26,0.15,Credit Card,Delivered,9.0,2.0,Web,Harsha Singh,2023-06-06,24.0,Female,Mumbai,Maharashtra,Consumer,Organic Search,Fashion,Men,Men Product 3,2464.57,4140.73,Fusion Retail Supply,2022-08-26,4112.26,616.839,3495.4210000000003,2464.57,1030.851,29.49146898184797,2025,9,3,2025-09,slow,11-20%
O004020,2,2025-06-28,C01453,P0029,1,4796.0,0.05,Cash on Delivery,Returned,3.0,4.0,Web,Neha Verma,2024-06-10,37.0,Other,Visakhapatnam,Andhra Pradesh,Small Business,Marketplace,Home & Kitchen,Cookware,Cookware Product 5,3737.07,4871.12,Fusion Retail Supply,2022-12-22,4796.0,239.8,4556.2,3737.07,819.1299999999997,17.97835915894824,2025,6,2,2025-06,fast,1-10%
O004963,1,2025-07-28,C00618,P0052,1,19837.78,0.05,Debit Card,Delivered,4.0,3.0,Web,Rahul Das,2024-08-04,51.0,Other,Vijayawada,Andhra Pradesh,Consumer,Organic Search,Fashion,Men,Men Product 4,15648.51,19082.86,Fusion Retail Supply,2022-01-12,19837.78,991.889,18845.891,15648.51,3197.3809999999994,16.96593172485185,2025,7,3,2025-07,normal,1-10%
O000800,1,2026-01-31,C00448,P0037,1,18231.35,0.05,Debit Card,Delivered,5.0,3.0,App,Priya Joshi,2024-07-10,25.0,Male,Chennai,Tamil Nadu,Corporate,Direct,Home & Kitchen,Storage,Storage Product 1,10938.68,18113.36,Horizon Partners,2026-04-01,18231.35,911.5675,17319.782499999998,10938.68,6381.102499999997,36.84285584995076,2026,1,1,2026-01,normal,1-10%
O000844,3,2025-02-24,C00006,P0115,2,4910.05,0.25,Debit Card,Delivered,4.0,3.0,App,Divya Rao,2023-04-04,41.0,Male,Kochi,Kerala,Small Business,Paid Social,Sports,Equipment,Equipment Product 1,3825.55,4771.63,Horizon Partners,2025-11-07,9820.1,2455.025,7365.075000000001,7651.1,-286.02499999999964,-3.8835313964895075,2025,2,1,2025-02,normal,21-30%
O001689,2,2026-02-27,C01288,P0101,3,8527.17,0.1,UPI,Delivered,3.0,3.0,Marketplace,Aarav Mehta,2025-03-08,19.0,Male,Chennai,Tamil Nadu,Consumer,Direct,Sports,Fitness,Fitness Product 5,6365.72,8275.65,Fusion Retail Supply,2026-02-24,25581.510000000002,2558.1510000000003,23023.359,19097.16,3926.1990000000005,17.053111146813986,2026,2,1,2026-02,fast,1-10%
O000686,1,2025-08-30,C00569,P0107,1,23415.89,0.05,Credit Card,Delivered,5.0,2.0,Marketplace,Diya Mehta,2025-05-31,66.0,Female,unknown,Gujarat,Corporate,Email,Sports,Outdoor,Outdoor Product 5,15711.48,23648.83,Aster Supply,2022-07-11,23415.89,1170.7945,22245.0955,15711.48,6533.6155,29.371038213794137,2025,8,3,2025-08,normal,1-10%
O002293,2,2025-07-14,C01513,P0041,1,19918.32,0.2,Debit Card,Delivered,4.0,4.0,Web,Rahul Gupta,2026-03-21,27.0,Female,Kolkata,West Bengal,Consumer,Referral,Home & Kitchen,Storage,Storage Product 5,14286.25,20520.4,Evergreen Distributors,2024-06-24,19918.32,3983.664,15934.655999999999,14286.25,1648.405999999999,10.344785604408399,2025,7,3,2025-07,normal,11-20%
O004451,2,2025-01-19,C00760,P0086,1,3688.44,0.1,Cash on Delivery,Delivered,7.0,2.0,App,Priya Patel,2023-06-14,30.0,Male,Bengaluru,Karnataka,Small Business,Organic Search,Beauty,Makeup,Makeup Product 2,2304.16,3670.82,Horizon Partners,2024-08-06,3688.44,368.84400000000005,3319.596,2304.16,1015.4360000000001,30.589143980171084,2025,1,1,2025-01,slow,1-10%
O004765,2,2025-09-21,C01741,P0081,1,22407.14,0.65,UPI,Delivered,5.0,2.0,Web,Lakshmi Gupta,2025-01-24,19.0,Female,Kolkata,West Bengal,Consumer,Organic Search,Beauty,Hair Care,Hair Care Product 3,14413.32,22407.39,BluePeak Traders,2025-04-13,22407.14,14564.641,7842.499,14413.32,-6570.821,-83.78478594641837,2025,9,3,2025-09,normal,>30%
O001446,1,2025-10-20,C01608,P0030,2,14905.84,0.0,UPI,Delivered,5.0,3.0,App,Sandeep Nair,2024-10-20,23.0,Other,Kolkata,West Bengal,Consumer,Marketplace,Home & Kitchen,Cookware,Cookware Product 6,11194.51,14578.01,Horizon Partners,2024-05-09,29811.68,0.0,29811.68,22389.02,7422.66,24.898496159894375,2025,10,4,2025-10,normal,No Discount
O001499,1,2025-12-26,C02000,P0074,1,10990.48,0.15,Cash on Delivery,Returned,5.0,3.0,Web,Lakshmi Gupta,2023-03-20,51.0,Male,Delhi,Delhi,Consumer,Organic Search,Beauty,Skin Care,Skin Care Product 2,6957.54,10818.11,BluePeak Traders,2023-05-09,10990.48,1648.572,9341.908,6957.54,2384.3679999999995,25.523351332511513,2025,12,4,2025-12,normal,11-20%
O004073,4,2026-03-02,C00185,P0096,1,2933.24,0.1,UPI,Delivered,4.0,4.0,Web,Meera Rao,2026-06-13,63.0,Other,Mumbai,Maharashtra,Consumer,Direct,Beauty,Grooming,Grooming Product 6,2456.35,2937.81,BluePeak Traders,2025-10-14,2933.24,293.324,2639.9159999999997,2456.35,183.5659999999998,6.9534788228110225,2026,3,1,2026-03,normal,1-10%
O001025,2,2025-08-03,C01306,P0123,1,8919.64,0.15,Cash on Delivery,Delivered,2.0,4.0,Web,Lakshmi Reddy,2024-06-22,62.0,Female,Jaipur,Rajasthan,Consumer,Referral,Books,Technology,Technology Product 3,6151.16,9138.19,Crestline,2025-09-14,8919.64,1337.946,7581.6939999999995,6151.16,1430.5339999999997,18.86826347779269,2025,8,3,2025-08,fast,11-20%
O005900,2,2025-01-13,C00640,P0124,1,13937.02,0.15,Cash on Delivery,Delivered,4.0,3.0,App,Kavya Sharma,2024-02-18,19.0,Male,Ahmedabad,Gujarat,Consumer,Direct,Books,Technology,Technology Product 4,8261.54,13877.88,BluePeak Traders,2023-09-10,13937.02,2090.553,11846.467,8261.54,3584.9269999999997,30.261570812631305,2025,1,1,2025-01,normal,11-20%
O002254,1,2025-10-20,C00304,P0071,1,11178.17,0.1,Cash on Delivery,Returned,5.0,3.0,App,Neha Gupta,2025-11-11,43.33299232736573,Other,Kolkata,West Bengal,Consumer,Email,Fashion,Bags,Bags Product 5,8420.99,11186.39,Evergreen Distributors,2024-01-14,11178.17,1117.817,10060.353,8420.99,1639.3629999999994,16.295283078039105,2025,10,4,2025-10,normal,1-10%
O001081,2,2026-05-07,C01413,P0115,2,4928.06,0.25,Cash on Delivery,Delivered,6.0,3.0,Web,Lakshmi Joshi,2025-06-27,44.0,Female,Bengaluru,Karnataka,Consumer,Email,Sports,Equipment,Equipment Product 1,3825.55,4771.63,Horizon Partners,2025-11-07,9856.12,2464.03,7392.09,7651.1,-259.0100000000002,-3.5038804992904606,2026,5,2,2026-05,normal,21-30%
O003430,1,2026-01-18,C00744,P0139,1,3651.16,0.1,Cash on Delivery,Delivered,7.0,2.0,App,Vivaan Kumar,2026-03-10,35.0,Female,Delhi,Delhi,Consumer,Marketplace,Books,Education,Education Product 1,2321.26,3551.81,Delta Wholesale,2024-09-08,3651.16,365.116,3286.044,2321.26,964.7839999999997,29.360045087649457,2026,1,1,2026-01,slow,1-10%
O002452,1,2025-05-06,C00271,P0035,1,18193.19,0.05,Credit Card,Returned,5.0,3.0,Marketplace,Neha Patel,2024-03-29,41.0,Female,Mumbai,Maharashtra,Consumer,Email,Home & Kitchen,Appliances,Appliances Product 5,14000.85,17936.14,BluePeak Traders,2024-02-24,18193.19,909.6595,17283.530499999997,14000.85,3282.6804999999968,18.993113125816496,2025,5,2,2025-05,normal,1-10%
O004840,4,2025-09-30,C01941,P0052,1,18703.23,0.1,Credit Card,Delivered,4.0,4.0,Web,Sneha Das,2023-09-21,51.0,Female,Hyderabad,Telangana,Small Business,Paid Social,Fashion,Men,Men Product 4,15648.51,19082.86,Fusion Retail Supply,2022-01-12,18703.23,1870.323,16832.907,15648.51,1184.396999999999,7.036199986134297,2025,9,3,2025-09,normal,1-10%
O005755,3,2026-04-01,C01818,P0082,3,15388.48,0.15,Credit Card,Delivered,2.0,4.0,Web,Arjun Kumar,2025-10-01,30.0,Other,Hyderabad,Telangana,Consumer,Email,Beauty,Hair Care,Hair Care Product 4,11569.59,15210.25,Crestline,2025-02-01,46165.44,6924.816,39240.624,34708.770000000004,4531.853999999999,11.54888362631542,2026,4,2,2026-04,fast,11-20%
O000236,1,2025-03-02,C00233,P0009,2,14138.33,0.2,Credit Card,Delivered,5.0,3.0,Web,Priya Naidu,2025-02-16,36.0,Male,Pune,Maharashtra,Small Business,Paid Social,Electronics,Laptops,Laptops Product 3,11455.01,14385.96,Evergreen Distributors,2024-12-26,28276.66,5655.332,22621.328,22910.02,-288.6919999999991,-1.2761938644804545,2025,3,1,2025-03,normal,11-20%
O005307,1,2025-09-19,C00288,P0083,1,5324.55,0.0,Wallet,Delivered,2.0,4.0,App,Harsha Kumar,2023-06-25,29.0,Female,Kolkata,West Bengal,Corporate,Organic Search,Beauty,Hair Care,Hair Care Product 5,4347.81,5543.2,Fusion Retail Supply,2025-08-30,5324.55,0.0,5324.55,4347.81,976.7399999999998,18.344085415668925,2025,9,3,2025-09,fast,No Discount
O004322,1,2026-08-23,C00412,P0087,1,6473.69,0.0,Credit Card,Delivered,2.0,4.0,Web,Vikram Naidu,2025-09-19,46.0,Male,Mumbai,Maharashtra,Corporate,Email,Beauty,Makeup,Makeup Product 3,4033.32,6617.46,Delta Wholesale,2023-08-17,6473.69,0.0,6473.69,4033.32,2440.3699999999994,37.69673864519307,2026,8,3,2026-08,fast,No Discount
O001707,1,2026-06-17,C00883,P0023,1,25878.85,0.2,Cash on Delivery,Delivered,4.0,4.0,App,Diya Sharma,2025-03-19,62.0,Female,Delhi,Delhi,Consumer,Paid Social,Electronics,Accessories,Accessories Product 5,15814.17,26718.11,BluePeak Traders,2025-03-27,25878.85,5175.77,20703.079999999998,15814.17,4888.909999999998,23.614409063772147,2026,6,2,2026-06,normal,11-20%
O003563,2,2026-08-22,C00877,P0131,3,18179.88,0.15,Wallet,Delivered,6.0,2.0,App,Divya Joshi,2025-08-09,24.0,Other,Jaipur,Rajasthan,Corporate,Referral,Books,Business,Business Product 5,15132.87,18426.24,Aster Supply,2026-02-28,54539.64,8180.946,46358.694,45398.61,960.0840000000026,2.0709901793178265,2026,8,3,2026-08,normal,11-20%
O003693,1,2025-03-17,C01188,P0001,1,9423.92,0.2,Debit Card,Delivered,5.0,3.0,App,Ishita Singh,2023-05-13,67.0,Other,Kolkata,West Bengal,Consumer,Direct,Electronics,Smartphones,Smartphones Product 1,7246.85,9320.57,Delta Wholesale,2025-07-04,9423.92,1884.784,7539.136,7246.85,292.28600000000006,3.87691639996944,2025,3,1,2025-03,normal,11-20%
O000984,1,2025-03-21,C01133,P0040,3,13495.66,0.15,Cash on Delivery,Delivered,4.0,4.0,Web,Vikram Sharma,2025-12-26,65.0,Female,Mumbai,Maharashtra,Consumer,Email,Home & Kitchen,Storage,Storage Product 4,7559.57,13037.7,Galaxy Imports,2026-05-02,40486.979999999996,6073.047,34413.933,22678.71,11735.222999999998,34.100208772999004,2025,3,1,2025-03,normal,11-20%
O002947,2,2025-10-31,C00073,P0097,1,3482.79,0.05,UPI,Delivered,4.0,4.0,App,Vivaan Singh,2026-03-05,61.0,Other,Pune,Maharashtra,Consumer,Referral,Sports,Fitness,Fitness Product 1,2528.73,3509.01,Aster Supply,2026-02-02,3482.79,174.1395,3308.6504999999997,2528.73,779.9204999999997,23.572163333661255,2025,10,4,2025-10,normal,1-10%
O006443,1,2026-05-25,C01786,P0119,2,20004.79,0.15,UPI,Delivered,6.0,3.3331993165142224,App,Aarav Singh,2024-05-18,29.0,Female,Visakhapatnam,Andhra Pradesh,Corporate,Email,Sports,Equipment,Equipment Product 5,16449.54,19802.86,Aster Supply,2025-06-18,40009.58,6001.437,34008.143000000004,32899.08,1109.063000000002,3.2611689500364713,2026,5,2,2026-05,normal,11-20%
O002555,1,2025-02-02,C01202,P0017,1,3158.49,0.5,UPI,Delivered,6.0,2.0,Marketplace,Lakshmi Kumar,2025-06-14,52.0,Other,Chennai,Tamil Nadu,Consumer,Organic Search,Electronics,Audio,Audio Product 5,1947.71,3253.57,BluePeak Traders,2024-10-30,3158.49,1579.245,1579.245,1947.71,-368.46500000000015,-23.331718637703467,2025,2,1,2025-02,normal,>30%
O001651,1,2025-07-12,C00582,P0004,2,18199.54,0.05,Wallet,Delivered,7.0,3.0,App,Rohan Nair,2024-05-24,56.0,Female,Visakhapatnam,Andhra Pradesh,Consumer,Referral,Electronics,Smartphones,Smartphones Product 4,12378.75,18623.09,BluePeak Traders,2022-03-04,36399.08,1819.9540000000002,34579.126000000004,24757.5,9821.626000000004,28.40333789812965,2025,7,3,2025-07,slow,1-10%
O003485,1,2025-06-21,C00937,P0102,2,17333.76,0.25,Debit Card,Delivered,7.0,3.0,Marketplace,Sandeep Verma,2024-05-19,53.0,Female,Pune,Maharashtra,Consumer,Marketplace,Sports,Fitness,Fitness Product 6,12052.18,16676.57,Galaxy Imports,2023-04-30,34667.52,8666.88,26000.64,24104.36,1896.2799999999988,7.293205090336234,2025,6,2,2025-06,slow,21-30%
O004467,3,2025-03-26,C01009,P0073,1,8898.9,0.2,Credit Card,Returned,6.0,3.0,Web,Aarav Kumar,2023-03-19,65.0,Female,Delhi,Delhi,Corporate,Paid Social,Beauty,Skin Care,Skin Care Product 1,5938.76,9101.79,Horizon Partners,2024-11-12,8898.9,1779.78,7119.12,5938.76,1180.3599999999997,16.58013911831799,2025,3,1,2025-03,normal,11-20%
O005140,2,2026-02-16,C01251,P0066,2,22038.94,0.05,Wallet,Delivered,2.0,3.3331993165142224,Web,Harsha Kumar,2023-12-28,45.0,Other,Visakhapatnam,Andhra Pradesh,Consumer,Email,Fashion,Footwear,Footwear Product 6,13320.74,22441.78,Delta Wholesale,2024-11-30,44077.88,2203.894,41873.986,26641.48,15232.505999999998,36.37701459803707,2026,2,1,2026-02,fast,1-10%
O000009,1,2025-08-18,C01328,P0107,1,23112.07,0.05,Wallet,Delivered,3.0,4.0,Marketplace,Priya Reddy,2026-03-15,33.0,Other,Bengaluru,Karnataka,Consumer,Referral,Sports,Outdoor,Outdoor Product 5,15711.48,23648.83,Aster Supply,2022-07-11,23112.07,1155.6035,21956.4665,15711.48,6244.986499999999,28.442584329313643,2025,8,3,2025-08,fast,1-10%
O001673,1,2025-12-13,C01611,P0006,2,20574.82,0.05,Credit Card,Delivered,7.0,2.0,App,Neha Gupta,2025-06-07,40.0,Other,Mumbai,Maharashtra,Corporate,Email,Electronics,Smartphones,Smartphones Product 6,15362.37,20477.18,Galaxy Imports,2023-01-09,41149.64,2057.482,39092.157999999996,30724.74,8367.417999999994,21.404338946957072,2025,12,4,2025-12,slow,1-10%
O005592,2,2025-03-10,C00762,P0128,1,14599.64,0.15,Credit Card,Delivered,5.0,3.0,App,Nisha Singh,2023-09-28,36.0,Male,Hyderabad,Telangana,Consumer,Direct,Books,Business,Business Product 2,10426.56,14244.6,Crestline,2022-10-03,14599.64,2189.946,12409.694,10426.56,1983.134,15.98052296857602,2025,3,1,2025-03,normal,11-20%
O001458,1,2026-06-17,C01424,P0061,2,22596.78,0.0,Cash on Delivery,Delivered,5.0,3.0,Marketplace,Rahul Singh,2024-08-14,31.0,Other,Kochi,Kerala,Small Business,Email,Fashion,Footwear,Footwear Product 1,16556.03,22253.13,Delta Wholesale,2022-05-23,45193.56,0.0,45193.56,33112.06,12081.5,26.73279113218786,2026,6,2,2026-06,normal,No Discount
O002243,1,2025-07-27,C00906,P0093,1,24162.2,0.1,UPI,Delivered,5.0,3.0,App,Diya Iyer,2025-11-30,27.0,Male,Vijayawada,Andhra Pradesh,Small Business,Direct,Beauty,Grooming,Grooming Product 3,13704.25,23284.59,BluePeak Traders,2026-01-12,24162.2,2416.2200000000003,21745.98,13704.25,8041.73,36.98030624510829,2025,7,3,2025-07,normal,1-10%
O005245,1,2025-08-17,C00216,P0035,2,17894.88,0.0,UPI,Delivered,5.0,2.0,App,Ishita Mehta,2023-11-24,44.0,Other,Kochi,Kerala,Consumer,Paid Social,Home & Kitchen,Appliances,Appliances Product 5,14000.85,17936.14,BluePeak Traders,2024-02-24,35789.76,0.0,35789.76,28001.7,7788.060000000001,21.76058179769856,2025,8,3,2025-08,normal,No Discount
O002969,2,2026-02-01,C01294,P0122,2,1215.33,0.0,UPI,Delivered,4.0,3.0,Web,Aditya Reddy,2025-04-06,55.0,Female,Kochi,Kerala,Corporate,Paid Social,Books,Technology,Technology Product 2,781.97,1177.63,Galaxy Imports,2024-06-02,2430.66,0.0,2430.66,1563.94,866.7199999999998,35.657804876041894,2026,2,1,2026-02,normal,No Discount
O005570,1,2026-05-22,C00796,P0052,1,19500.78,0.05,Credit Card,Delivered,3.0,4.0,Web,Rahul Mehta,2026-05-17,66.0,Female,Hyderabad,Telangana,Consumer,Referral,Fashion,Men,Men Product 4,15648.51,19082.86,Fusion Retail Supply,2022-01-12,19500.78,975.039,18525.740999999998,15648.51,2877.230999999998,15.530990096428521,2026,5,2,2026-05,fast,1-10%
O004160,2,2026-06-23,C01140,P0060,1,16785.48,0.0,Wallet,Delivered,4.0,3.0,App,Sandeep Verma,2023-02-02,64.0,Other,Mumbai,Maharashtra,Consumer,Direct,Fashion,Women,Women Product 6,13474.57,16896.43,Crestline,2024-11-21,16785.48,0.0,16785.48,13474.57,3310.91,19.724845521248128,2026,6,2,2026-06,normal,No Discount
O005199,1,2025-06-04,C00332,P0031,1,22637.63,0.25,UPI,Delivered,8.0,1.0,Marketplace,Kavya Reddy,2025-06-22,19.0,Male,Ahmedabad,Gujarat,Consumer,Direct,Home & Kitchen,Appliances,Appliances Product 1,13133.81,22614.52,Delta Wholesale,2022-07-19,22637.63,5659.4075,16978.2225,13133.81,3844.4125000000004,22.643197778801643,2025,6,2,2025-06,slow,21-30%
O002552,2,2025-05-18,C00620,P0078,1,25081.13,0.1,Debit Card,Delivered,1.0,5.0,App,Priya Gupta,2024-04-18,36.0,Other,Hyderabad,Telangana,Consumer,Referral,Beauty,Skin Care,Skin Care Product 6,16673.21,25903.1,Aster Supply,2023-01-17,25081.13,2508.1130000000003,22573.017,16673.21,5899.807000000001,26.136546124959732,2025,5,2,2025-05,fast,1-10%
O001762,3,2025-06-14,C01805,P0031,1,22846.93,0.0,Cash on Delivery,Delivered,4.0,4.0,Marketplace,Divya Nair,2023-12-06,48.0,Female,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace,Home & Kitchen,Appliances,Appliances Product 1,13133.81,22614.52,Delta Wholesale,2022-07-19,22846.93,0.0,22846.93,13133.81,9713.12,42.51389574004035,2025,6,2,2025-06,normal,No Discount
O006015,1,2026-06-21,C00701,P0121,2,22413.99,0.25,Credit Card,Delivered,5.0,3.0,App,Ananya Das,2023-12-26,27.0,Other,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social,Books,Technology,Technology Product 1,16791.36,21708.41,Delta Wholesale,2025-06-29,44827.98,11206.995,33620.985,33582.72,38.26499999999942,0.11381284635176339,2026,6,2,2026-06,normal,21-30%
O001568,3,2025-07-09,C00261,P0118,1,3001.72,0.0,UPI,Delivered,5.0,4.0,App,Sai Verma,2024-09-10,67.0,Other,Kochi,Kerala,Consumer,Referral,Sports,Equipment,Equipment Product 4,2192.9,3065.83,Crestline,2022-08-03,3001.72,0.0,3001.72,2192.9,808.8199999999997,26.945218074970345,2025,7,3,2025-07,normal,No Discount
O004316,1,2026-01-09,C01417,P0122,2,1169.99,0.1,Wallet,Delivered,4.0,4.0,App,Diya Kumar,2023-01-07,50.0,Other,Visakhapatnam,Andhra Pradesh,Consumer,Referral,Books,Technology,Technology Product 2,781.97,1177.63,Galaxy Imports,2024-06-02,2339.98,233.99800000000002,2105.982,1563.94,542.0419999999999,25.738206689325928,2026,1,1,2026-01,normal,1-10%
O005147,1,2025-09-20,C01964,P0088,1,26209.35,0.0,Cash on Delivery,Delivered,4.0,4.0,Web,Vikram Kumar,2024-09-28,27.0,Other,Jaipur,Rajasthan,Small Business,Organic Search,Beauty,Makeup,Makeup Product 4,16961.14,25534.91,Evergreen Distributors,2023-06-19,26209.35,0.0,26209.35,16961.14,9248.21,35.28591895640296,2025,9,3,2025-09,normal,No Discount
O005873,3,2025-04-09,C00732,P0069,1,11200.8,0.1,Debit Card,Delivered,4.0,3.0,Web,Sai Sharma,2023-03-25,28.0,Other,Jaipur,Rajasthan,Consumer,Paid Social,Fashion,Bags,Bags Product 3,7343.97,11621.94,Horizon Partners,2025-09-24,11200.8,1120.08,10080.72,7343.97,2736.749999999999,27.14835845058686,2025,4,2,2025-04,normal,1-10%
O004269,1,2025-05-03,C00523,P0102,3,16908.85,0.15,UPI,Delivered,5.0,3.0,Marketplace,Meera Mehta,2025-02-19,45.0,Other,Jaipur,Rajasthan,Small Business,Direct,Sports,Fitness,Fitness Product 6,12052.18,16676.57,Galaxy Imports,2023-04-30,50726.549999999996,7608.982499999999,43117.5675,36156.54,6961.0274999999965,16.144295477707544,2025,5,2,2025-05,normal,11-20%
O003429,3,2025-10-02,C00447,P0090,4,4779.88,0.0,UPI,Returned,4.0,3.0,Web,Harsha Kumar,2025-06-15,59.0,Other,Vijayawada,Andhra Pradesh,Consumer,Referral,Beauty,Makeup,Makeup Product 6,3346.63,4801.38,Horizon Partners,2025-04-07,19119.52,0.0,19119.52,13386.52,5733.0,29.985062386503426,2025,10,4,2025-10,normal,No Discount
O004301,2,2025-06-04,C00538,P0011,1,17049.12,0.2,Cash on Delivery,Delivered,1.0,5.0,Marketplace,Aditya Gupta,2026-02-18,34.0,Male,Hyderabad,Telangana,Consumer,Organic Search,Electronics,Laptops,Laptops Product 5,9885.74,16745.11,BluePeak Traders,2025-03-18,17049.12,3409.824,13639.295999999998,9885.74,3753.5559999999987,27.52015939825633,2025,6,2,2025-06,fast,11-20%
O002405,3,2025-10-16,C01299,P0141,1,12860.5,0.0,Cash on Delivery,Delivered,3.0,4.0,Web,Vikram Das,2025-06-07,36.0,Female,Vijayawada,Andhra Pradesh,Consumer,Organic Search,Books,Education,Education Product 3,8042.89,12798.51,Galaxy Imports,2022-06-24,12860.5,0.0,12860.5,8042.89,4817.61,37.460518642354494,2025,10,4,2025-10,fast,No Discount
O000622,1,2025-01-28,C01677,P0015,1,22511.96,0.5,Credit Card,Delivered,6.0,3.0,Web,Diya Verma,2023-01-27,49.0,Female,Jaipur,Rajasthan,Consumer,Referral,Electronics,Audio,Audio Product 3,17439.07,22286.41,Delta Wholesale,2025-04-21,22511.96,11255.98,11255.98,17439.07,-6183.09,-54.931600802417925,2025,1,1,2025-01,normal,>30%
O003209,2,2025-01-18,C00720,P0097,4,3609.41,0.15,Debit Card,Cancelled,4.273105273105273,3.3331993165142224,Web,Ishita Verma,2025-01-05,25.0,Male,Ahmedabad,Gujarat,Consumer,Direct,Sports,Fitness,Fitness Product 1,2528.73,3509.01,Aster Supply,2026-02-02,14437.64,2165.6459999999997,12271.993999999999,10114.92,2157.0739999999987,17.577208724189394,2025,1,1,2025-01,normal,11-20%
O005765,1,2026-08-10,C00825,P0050,1,17655.47,0.15,Credit Card,Delivered,8.0,1.0,Web,Diya Iyer,2025-10-30,68.0,Other,Delhi,Delhi,Consumer,Paid Social,Fashion,Men,Men Product 2,10603.6,17821.39,Delta Wholesale,2022-05-29,17655.47,2648.3205000000003,15007.149500000001,10603.6,4403.549500000001,29.34301080961445,2026,8,3,2026-08,slow,11-20%
O005933,1,2026-07-09,C00268,P0060,3,16871.37,0.05,UPI,Delivered,5.0,3.0,App,Rahul Joshi,2024-03-09,39.0,Female,Mumbai,Maharashtra,Corporate,Marketplace,Fashion,Women,Women Product 6,13474.57,16896.43,Crestline,2024-11-21,50614.11,2530.7055,48083.404500000004,40423.71,7659.694500000005,15.93001697706327,2026,7,3,2026-07,normal,1-10%
O000313,2,2025-03-18,C01353,P0059,1,17763.03,0.25,UPI,Cancelled,4.273105273105273,3.3331993165142224,Web,Kiran Kumar,2023-07-18,50.0,Male,Chennai,Tamil Nadu,Consumer,Email,Fashion,Women,Women Product 5,12982.17,17484.66,Crestline,2024-04-26,17763.03,4440.7575,13322.2725,12982.17,340.10249999999905,2.5528865289311495,2025,3,1,2025-03,normal,21-30%
