customer_id,customer_name,signup_date,age,gender,city,state,segment,acquisition_channel
C00592,Lakshmi Nair,2024-03-03,32,Female,Delhi,Delhi,Consumer,Direct
C00593,Meera Das,2025-05-01,41,Other,Hyderabad,Telangana,Consumer,Email
C00594,Aditya Rao,2024-09-14,51,Other,Pune,Maharashtra,Consumer,Direct
C00595,Naveen Verma,2024-05-24,52,Female,Mumbai,Maharashtra,Consumer,Email
C00596,Divya Nair,2025-01-03,65,Other,Kolkata,West Bengal,Consumer,Organic Search
C00597,Divya Patel,2024-11-22,68,Other,Chennai,Tamil Nadu,Small Business,Marketplace
C00598,Sneha Das,2025-01-31,38,Other,Delhi,Delhi,Consumer,Direct
C00599,Sandeep Joshi,2025-02-07,56,Male,Delhi,Delhi,Consumer,Marketplace
C00600,Harsha Reddy,2024-08-05,,Other,Ahmedabad,Gujarat,Consumer,Referral
C00601,Aarav Das,2024-10-06,37,Other,Hyderabad,Telangana,Corporate,Email
C00602,Vivaan Nair,2023-07-13,53,Male,Jaipur,Rajasthan,Consumer,Referral
C00603,Aditya Mehta,2024-09-07,55,Male,Delhi,Delhi,Consumer,Paid Social
C00604,Nisha Naidu,2023-12-21,22,Other,Visakhapatnam,Andhra Pradesh,Corporate,Organic Search
C00605,Priya Sharma,2026-03-26,59,Female,Kochi,Kerala,Small Business,Referral
C00606,Neha Verma,2024-04-09,45,Other,Delhi,Delhi,Small Business,Direct
C00607,Sandeep Mehta,2024-10-15,42,Female,Vijayawada,Andhra Pradesh,Consumer,Direct
C00608,Kavya Das,2025-03-15,27,Other,Mumbai,Maharashtra,Consumer,Organic Search
C00609,Ishita Sharma,2023-09-28,45,Male,Mumbai,Maharashtra,Consumer,Organic Search
C00610,Pooja Patel,2025-06-08,43,Female,Jaipur,Rajasthan,Consumer,Paid Social
C00611,Neha Gupta,2026-06-15,43,Female,Ahmedabad,Gujarat,Consumer,Referral
C00612,Divya Iyer,2023-08-19,38,Male,Kolkata,West Bengal,Consumer,Paid Social
C00613,Rohan Singh,2024-09-16,40,Other,Delhi,Delhi,Corporate,Marketplace
C00614,Rahul Verma,2024-04-23,27,Male,Kochi,Kerala,Consumer,Direct
C00615,Sai Naidu,2026-06-25,25,Male,Bengaluru,Karnataka,Consumer,Direct
C00616,Neha Gupta,2024-03-04,37,Female,Bengaluru,Karnataka,Consumer,Email
C00617,Pooja Joshi,2023-10-17,53,Other,Pune,Maharashtra,Consumer,Email
C00618,Rahul Das,2024-08-04,51,Other,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C00619,Divya Naidu,2024-07-09,59,Other,Ahmedabad,Gujarat,Consumer,Organic Search
C00620,Priya Gupta,2024-04-18,36,Other,Hyderabad,Telangana,Consumer,Referral
C00621,Kavya Gupta,2025-10-22,56,Other,Ahmedabad,Gujarat,Consumer,Paid Social
C00622,Aarav Singh,2023-11-18,37,Other,Jaipur,Rajasthan,Consumer,Direct
C00623,Vivaan Verma,2024-07-18,33,Male,Pune,Maharashtra,Small Business,Organic Search
C00624,Divya Patel,2025-03-15,35,Female,Jaipur,Rajasthan,Corporate,Email
C00625,Kiran Mehta,2025-05-04,57,Female,Vijayawada,Andhra Pradesh,Consumer,Referral
C00626,Naveen Gupta,2023-10-11,39,Other,Kochi,Kerala,Corporate,Paid Social
C00627,Sneha Das,2023-10-04,62,Female,Pune,Maharashtra,Consumer,Email
C00628,Rohan Singh,2023-08-31,38,Female,Chennai,Tamil Nadu,Corporate,Referral
C00629,Sai Das,2024-07-14,44,Female,Kolkata,West Bengal,Consumer,Paid Social
C00630,Naveen Mehta,2026-05-25,66,Female,Hyderabad,Telangana,Consumer,Paid Social
C00631,Sai Gupta,2025-09-03,19,Other,Vijayawada,Andhra Pradesh,Consumer,Direct
C00632,Rohan Rao,2023-10-09,29,Female,Delhi,Delhi,Consumer,Organic Search
C00633,Rahul Sharma,2024-02-20,44,Female,Pune,Maharashtra,Small Business,Marketplace
C00634,Sneha Iyer,2024-05-20,49,Female,Kochi,Kerala,Consumer,Marketplace
C00635,Harsha Gupta,2026-03-17,38,Other,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C00636,Kiran Gupta,2023-03-28,51,Other,Hyderabad,Telangana,Consumer,Direct
C00637,Rahul Kumar,2023-04-11,53,Male,Hyderabad,Telangana,Consumer,Referral
C00638,Pooja Gupta,2023-04-22,47,Female,Pune,Maharashtra,Consumer,Direct
C00639,Pooja Gupta,2026-04-13,23,Female,Ahmedabad,Gujarat,Consumer,Referral
C00640,Kavya Sharma,2024-02-18,19,Male,Ahmedabad,Gujarat,Consumer,Direct
C00641,Arjun Joshi,2023-07-06,68,Male,Visakhapatnam,Andhra Pradesh,Consumer,Organic Search
C00642,Harsha Patel,2025-11-13,63,Male,Jaipur,Rajasthan,Consumer,Organic Search
C00643,Rohan Naidu,2023-11-04,39,Female,Chennai,Tamil Nadu,Consumer,Direct
C00644,Diya Verma,2025-07-02,44,Female,Hyderabad,Telangana,Consumer,Paid Social
C00645,Nisha Naidu,2025-07-28,18,Male,Mumbai,Maharashtra,Consumer,Organic Search
C00646,Kavya Iyer,2025-09-01,49,Male,Kochi,Kerala,Consumer,Email
C00647,Rahul Reddy,2026-02-15,33,Female,Hyderabad,Telangana,Consumer,Direct
C00648,Harsha Kumar,2026-03-29,20,Male,Delhi,Delhi,Small Business,Organic Search
C00649,Harsha Verma,2024-08-05,44,Other,Bengaluru,Karnataka,Consumer,Email
C00650,Vivaan Sharma,2025-01-07,29,Male,Jaipur,Rajasthan,Consumer,Marketplace
C00651,Nisha Patel,2024-08-22,66,Female,Bengaluru,Karnataka,Consumer,Referral
C00652,Harsha Reddy,2024-03-04,51,Female,Delhi,Delhi,Consumer,Direct
C00653,Sneha Mehta,2024-08-11,23,Male,Jaipur,Rajasthan,Consumer,Email
C00654,Vikram Joshi,2025-10-13,40,Other,Kochi,Kerala,Consumer,Paid Social
C00655,Arjun Reddy,2023-01-04,32,Male,Kochi,Kerala,Consumer,Organic Search
C00656,Vivaan Singh,2025-04-27,31,Male,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C00657,Aditya Kumar,2024-06-05,18,Male,Mumbai,Maharashtra,Consumer,Referral
C00658,Harsha Reddy,2026-03-11,25,Female,Hyderabad,Telangana,Consumer,Referral
C00659,Nisha Patel,2023-10-06,48,Other,Vijayawada,Andhra Pradesh,Consumer,Email
C00660,Vikram Kumar,2023-04-25,47,Other,Delhi,Delhi,Corporate,Referral
C00661,Meera Sharma,2024-11-10,,Female,Jaipur,Rajasthan,Consumer,Organic Search
C00662,Harsha Iyer,2026-03-15,42,Female,Delhi,Delhi,Consumer,Referral
C00663,Nisha Rao,2023-06-27,38,Male,Visakhapatnam,Andhra Pradesh,Consumer,Referral
C00664,Rahul Sharma,2023-03-18,51,Male,Mumbai,Maharashtra,Consumer,Marketplace
C00665,Diya Das,2025-12-08,27,Male,Jaipur,Rajasthan,Consumer,Organic Search
C00666,Kavya Iyer,2023-03-16,61,Other,Jaipur,Rajasthan,Small Business,Organic Search
C00667,Aditya Singh,2026-05-02,37,Male,Hyderabad,Telangana,Small Business,Organic Search
C00668,Diya Verma,2026-03-28,67,Female,Jaipur,Rajasthan,Consumer,Paid Social
C00669,Ananya Patel,2023-08-29,35,Female,Pune,Maharashtra,Consumer,Organic Search
C00670,Sandeep Singh,2024-12-18,53,Male,Kochi,Kerala,Consumer,Direct
C00671,Ishita Gupta,2026-06-09,54,Male,Pune,Maharashtra,Consumer,Organic Search
C00672,Sneha Iyer,2023-06-26,61,Female,Ahmedabad,Gujarat,Corporate,Email
C00673,Ishita Naidu,2024-10-01,62,Female,Vijayawada,Andhra Pradesh,Corporate,Direct
C00674,Naveen Patel,2025-08-11,23,Female,Jaipur,Rajasthan,Corporate,Direct
C00675,Nisha Rao,2025-08-11,24,Female,Ahmedabad,Gujarat,Consumer,Email
C00676,Ishita Nair,2024-11-07,41,Male,Pune,Maharashtra,Consumer,Marketplace
C00677,Meera Mehta,2024-08-01,40,Other,Bengaluru,Karnataka,Consumer,Organic Search
C00678,Diya Gupta,2023-05-26,63,Male,Kolkata,West Bengal,Consumer,Marketplace
C00679,Priya Sharma,2025-09-14,57,Male,Mumbai,Maharashtra,Consumer,Direct
C00680,Sandeep Joshi,2024-12-01,45,Female,Kochi,Kerala,Consumer,Direct
C00681,Arjun Mehta,2025-09-23,65,Other,Bengaluru,Karnataka,Consumer,Email
C00682,Harsha Sharma,2023-05-23,46,Other,Bengaluru,Karnataka,Corporate,Marketplace
C00683,Sai Mehta,2024-03-21,49,Other,Delhi,Delhi,Corporate,Paid Social
C00684,Naveen Nair,2026-06-14,27,Female,Vijayawada,Andhra Pradesh,Consumer,Referral
C00685,Pooja Singh,2025-06-09,54,Female,Pune,Maharashtra,Consumer,Email
C00686,Meera Gupta,2023-05-08,43,Female,Jaipur,Rajasthan,Consumer,Email
C00687,Sneha Joshi,2024-04-26,25,Other,Delhi,Delhi,Consumer,Referral
C00688,Divya Patel,2024-03-08,42,Male,Visakhapatnam,Andhra Pradesh,Consumer,Email
C00689,Sai Reddy,2023-09-15,41,Female,Kolkata,West Bengal,Consumer,Paid Social
C00690,Aditya Patel,2023-10-06,49,Other,Visakhapatnam,Andhra Pradesh,Corporate,Marketplace
C00691,Vikram Iyer,2025-07-19,56,Other,Visakhapatnam,Andhra Pradesh,Corporate,Marketplace
C00692,Nisha Naidu,2026-03-29,32,Other,Delhi,Delhi,Consumer,Email
C00693,Vivaan Mehta,2023-03-10,44,Male,Pune,Maharashtra,Corporate,Organic Search
C00694,Ananya Nair,2025-12-14,48,Other,Kochi,Kerala,Consumer,Email
C00695,Divya Verma,2023-06-09,33,Other,Bengaluru,Karnataka,Corporate,Referral
C00696,Nisha Nair,2023-01-23,21,Other,Kochi,Kerala,Small Business,Email
C00697,Diya Patel,2024-08-26,39,Female,Visakhapatnam,Andhra Pradesh,Consumer,Email
C00698,Lakshmi Nair,2023-05-06,37,Other,Visakhapatnam,Andhra Pradesh,Consumer,Organic Search
C00699,Nisha Sharma,2024-08-10,36,Female,Vijayawada,Andhra Pradesh,Consumer,Referral
C00700,Aarav Joshi,2024-06-10,26,Female,Pune,Maharashtra,Consumer,Email
C00701,Ananya Das,2023-12-26,27,Other,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social
C00702,Harsha Naidu,2023-10-25,20,Female,Jaipur,Rajasthan,Corporate,Marketplace
C00703,Rahul Mehta,2023-12-09,33,Other,Kolkata,West Bengal,Corporate,Organic Search
C00704,Kavya Iyer,2023-12-10,34,Male,Vijayawada,Andhra Pradesh,Consumer,Direct
C00705,Ananya Patel,2025-08-29,32,Other,Jaipur,Rajasthan,Small Business,Organic Search
C00706,Divya Reddy,2025-12-21,46,Female,Pune,Maharashtra,Small Business,Direct
C00707,Ishita Kumar,2024-07-12,45,Male,Delhi,Delhi,Corporate,Referral
C00708,Neha Verma,2024-05-10,55,Other,Vijayawada,Andhra Pradesh,Corporate,Email
C00709,Aarav Verma,2026-01-26,61,Female,Delhi,Delhi,Corporate,Organic Search
C00710,Kiran Joshi,2024-12-20,24,Male,Kolkata,West Bengal,Consumer,Organic Search
C00711,Harsha Verma,2024-03-20,57,Female,Hyderabad,Telangana,Corporate,Organic Search
C00712,Rohan Sharma,2026-03-05,56,Other,Bengaluru,Karnataka,Consumer,Referral
C00713,Sneha Joshi,2024-07-20,60,Other,Ahmedabad,Gujarat,Corporate,Referral
C00714,Priya Iyer,2023-05-08,28,Male,Pune,Maharashtra,Small Business,Referral
C00715,Harsha Iyer,2024-02-15,29,Female,Pune,Maharashtra,Consumer,Organic Search
C00716,Kavya Joshi,2023-08-06,52,Male,Chennai,Tamil Nadu,Consumer,Organic Search
C00717,Nisha Patel,2023-02-08,54,Other,Bengaluru,Karnataka,Consumer,Organic Search
C00718,Naveen Reddy,2025-03-12,42,Other,Vijayawada,Andhra Pradesh,Corporate,Marketplace
C00719,Sandeep Rao,2023-05-24,45,Female,Ahmedabad,Gujarat,Consumer,Direct
C00720,Ishita Verma,2025-01-05,25,Male,Ahmedabad,Gujarat,Consumer,Direct
C00721,Aditya Naidu,2024-11-27,23,Male,Vijayawada,Andhra Pradesh,Corporate,Referral
C00722,Divya Rao,2025-02-25,30,Male,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C00723,Neha Rao,2025-06-15,62,Female,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C00724,Lakshmi Kumar,2026-01-12,55,Male,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C00725,Priya Sharma,2023-03-29,20,Female,Hyderabad,Telangana,Corporate,Direct
C00726,Sai Joshi,2026-01-03,47,Other,Jaipur,Rajasthan,Consumer,Organic Search
C00727,Harsha Reddy,2025-08-23,65,Female,Hyderabad,Telangana,Corporate,Paid Social
C00728,Kavya Mehta,2023-07-19,29,Female,Hyderabad,Telangana,Corporate,Organic Search
C00729,Aditya Das,2024-03-27,25,Female,Bengaluru,Karnataka,Consumer,Direct
C00730,Sandeep Patel,2026-03-25,43,Male,Vijayawada,Andhra Pradesh,Corporate,Paid Social
C00731,Sai Das,2024-07-14,55,Male,Hyderabad,Telangana,Consumer,Referral
C00732,Sai Sharma,2023-03-25,28,Other,Jaipur,Rajasthan,Consumer,Paid Social
C00733,Pooja Verma,2023-07-02,49,Other,,Telangana,Small Business,Marketplace
C00734,Sai Verma,2024-02-27,68,Male,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C00735,Pooja Nair,2024-01-04,29,Other,Mumbai,Maharashtra,Small Business,Direct
C00736,Arjun Gupta,2024-01-29,40,Female,Pune,Maharashtra,Consumer,Email
C00737,Ananya Reddy,2024-03-02,32,Female,Jaipur,Rajasthan,Consumer,Paid Social
C00738,Vivaan Verma,2023-03-30,48,Male,Vijayawada,Andhra Pradesh,Consumer,Marketplace
C00739,Vivaan Sharma,2025-07-17,39,Other,Pune,Maharashtra,Consumer,Email
C00740,Aditya Rao,2023-08-26,28,Other,Chennai,Tamil Nadu,Consumer,Email
C00741,Kiran Das,2024-10-29,44,Female,Delhi,Delhi,Consumer,Organic Search
C00742,Aditya Nair,2024-03-27,65,Other,Mumbai,Maharashtra,Consumer,Marketplace
C00743,Meera Patel,2025-03-04,31,Male,Chennai,Tamil Nadu,Corporate,Direct
C00744,Vivaan Kumar,2026-03-10,35,Female,Delhi,Delhi,Consumer,Marketplace
C00745,Harsha Patel,2024-08-27,44,Other,Ahmedabad,Gujarat,Small Business,Paid Social
C00746,Nisha Naidu,2025-12-04,53,Female,Kochi,Kerala,Consumer,Marketplace
C00747,Kiran Singh,2024-05-20,18,Male,Pune,Maharashtra,Consumer,Email
C00748,Vivaan Nair,2023-04-01,54,Other,Chennai,Tamil Nadu,Corporate,Organic Search
C00749,Kavya Nair,2023-07-20,51,Female,Kolkata,West Bengal,Consumer,Organic Search
C00750,Diya Rao,2025-01-04,64,Other,Visakhapatnam,Andhra Pradesh,Small Business,Organic Search
C00751,Neha Mehta,2026-03-14,60,Female,Ahmedabad,Gujarat,Small Business,Marketplace
C00752,Lakshmi Nair,2025-01-28,63,Other,Chennai,Tamil Nadu,Consumer,Direct
C00753,Diya Iyer,2023-03-08,42,Male,Bengaluru,Karnataka,Consumer,Email
C00754,Harsha Singh,2023-06-15,54,Other,Jaipur,Rajasthan,Small Business,Email
C00755,Kavya Mehta,2025-01-18,41,Female,Vijayawada,Andhra Pradesh,Consumer,Paid Social
C00756,Sai Singh,2024-02-24,53,Female,Vijayawada,Andhra Pradesh,Consumer,Direct
C00757,Neha Das,2024-03-05,65,Female,Ahmedabad,Gujarat,Consumer,Referral
C00758,Meera Nair,2025-02-02,61,Male,Jaipur,Rajasthan,Consumer,Organic Search
C00759,Kavya Mehta,2024-08-21,63,Male,Ahmedabad,Gujarat,Corporate,Direct
C00760,Priya Patel,2023-06-14,30,Male,Bengaluru,Karnataka,Small Business,Organic Search
C00761,Sai Naidu,2025-10-13,28,Female,Bengaluru,Karnataka,Consumer,Direct
C00762,Nisha Singh,2023-09-28,36,Male,Hyderabad,Telangana,Consumer,Direct
C00763,Vikram Verma,2024-04-20,36,Male,Hyderabad,Telangana,Consumer,Referral
C00764,Sandeep Nair,2025-12-21,59,Male,Vijayawada,Andhra Pradesh,Consumer,Paid Social
C00765,Diya Das,2025-01-31,28,Female,Pune,Maharashtra,Consumer,Referral
C00766,Diya Patel,2026-01-01,28,Female,Ahmedabad,Gujarat,Corporate,Direct
C00767,Ishita Mehta,2023-03-26,68,Female,Vijayawada,Andhra Pradesh,Consumer,Referral
C00768,Meera Patel,2024-10-11,31,Male,Chennai,Tamil Nadu,Consumer,Paid Social
C00769,Sai Nair,2025-10-19,37,Male,Jaipur,Rajasthan,Consumer,Direct
C00770,Diya Das,2025-08-28,50,Other,Jaipur,Rajasthan,Consumer,Email
C00771,Vivaan Patel,2025-09-07,46,Other,Visakhapatnam,Andhra Pradesh,Consumer,Referral
C00772,Aditya Singh,2025-01-01,43,Female,Hyderabad,Telangana,Consumer,Paid Social
C00773,Rahul Reddy,2024-07-23,51,Female,Kochi,Kerala,Consumer,Marketplace
C00774,Rahul Nair,2025-03-18,60,Male,Vijayawada,Andhra Pradesh,Consumer,Email
C00775,Meera Iyer,2025-05-25,60,Male,Hyderabad,Telangana,Consumer,Referral
C00776,Rahul Joshi,2023-06-29,37,Male,Delhi,Delhi,Corporate,Marketplace
C00777,Neha Iyer,2025-05-18,36,Female,Ahmedabad,Gujarat,Corporate,Email
C00778,Ishita Sharma,2025-12-11,27,Other,Bengaluru,Karnataka,Corporate,Organic Search
C00779,Sandeep Nair,2023-12-25,44,Other,Hyderabad,Telangana,Consumer,Paid Social
C00780,Vivaan Naidu,2025-10-01,29,Male,Mumbai,Maharashtra,Corporate,Referral
C00781,Sai Kumar,2023-01-06,53,Male,Ahmedabad,Gujarat,Small Business,Direct
C00782,Rohan Nair,2025-05-04,25,Other,Ahmedabad,Gujarat,Consumer,Organic Search
C00783,Harsha Joshi,2023-05-17,66,Male,Bengaluru,Karnataka,Consumer,Email
C00784,Meera Gupta,2023-09-02,34,Other,Kolkata,West Bengal,Consumer,Referral
C00785,Meera Patel,2023-10-05,55,Female,Chennai,Tamil Nadu,Consumer,Marketplace
C00786,Vikram Rao,2023-06-07,40,Other,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C00787,Divya Das,2024-10-09,66,Male,Kochi,Kerala,Consumer,Direct
C00788,Aarav Patel,2023-10-22,41,Other,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C00789,Sai Gupta,2024-03-22,39,Female,Kolkata,West Bengal,Corporate,Email
C00790,Pooja Gupta,2025-12-25,62,Other,Kochi,Kerala,Corporate,Organic Search
C00791,Aarav Nair,2023-09-26,47,Male,Kolkata,West Bengal,Consumer,Referral
C00792,Rohan Joshi,2024-12-01,46,Male,Chennai,Tamil Nadu,Consumer,Organic Search
C00793,Diya Patel,2024-04-09,26,Female,Mumbai,Maharashtra,Consumer,Organic Search
C00794,Nisha Das,2023-02-08,62,Male,Kolkata,West Bengal,Consumer,Organic Search
C00795,Arjun Kumar,2025-08-18,68,Female,Hyderabad,Telangana,Consumer,Direct
C00796,Rahul Mehta,2026-05-17,66,Female,Hyderabad,Telangana,Consumer,Referral
C00797,Naveen Singh,2024-07-22,23,Male,Hyderabad,Telangana,Consumer,Email
C00798,Naveen Das,2023-07-22,57,Female,Visakhapatnam,Andhra Pradesh,Consumer,Direct
C00799,Neha Sharma,2023-01-09,36,Female,Mumbai,Maharashtra,Small Business,Direct
C00800,Rohan Naidu,2023-08-08,41,Male,Ahmedabad,Gujarat,Small Business,Marketplace
C00801,Arjun Nair,2024-10-05,50,Female,Mumbai,Maharashtra,Consumer,Marketplace
C00802,Ishita Nair,2023-06-18,63,Female,Delhi,Delhi,Consumer,Marketplace
C00803,Kiran Gupta,2025-06-28,65,Male,Kochi,Kerala,Consumer,Marketplace
C00804,Rohan Reddy,2025-01-22,22,Other,Mumbai,Maharashtra,Consumer,Organic Search
C00805,Sai Iyer,2023-09-02,46,Male,Kolkata,West Bengal,Consumer,Organic Search
C00806,Rahul Mehta,2024-11-24,28,Male,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C00807,Naveen Kumar,2026-04-06,49,Other,Visakhapatnam,Andhra Pradesh,Small Business,Referral
C00808,Vikram Kumar,2025-09-19,60,Female,Ahmedabad,Gujarat,Corporate,Organic Search
C00809,Aarav Sharma,2023-10-03,34,Other,Bengaluru,Karnataka,Consumer,Organic Search
C00810,Divya Singh,2026-05-23,61,Female,Ahmedabad,Gujarat,Consumer,Email
C00811,Kavya Rao,2025-10-05,66,Male,Bengaluru,Karnataka,Consumer,Marketplace
C00812,Sandeep Reddy,2026-01-12,34,Female,Jaipur,Rajasthan,Small Business,Organic Search
C00813,Vivaan Reddy,2025-07-30,46,Female,Kolkata,West Bengal,Consumer,Referral
C00814,Nisha Das,2025-03-07,28,Female,Visakhapatnam,Andhra Pradesh,Consumer,Marketplace
C00815,Sandeep Naidu,2025-09-01,53,Female,Vijayawada,Andhra Pradesh,Consumer,Marketplace
C00816,Diya Singh,2024-12-23,49,Female,Pune,Maharashtra,Consumer,Organic Search
C00817,Lakshmi Singh,2023-02-25,41,Male,Chennai,Tamil Nadu,Consumer,Referral
C00818,Kiran Verma,2024-05-22,44,Male,Delhi,Delhi,Consumer,Direct
C00819,Ishita Reddy,2026-01-07,37,Male,Bengaluru,Karnataka,Consumer,Marketplace
C00820,Naveen Reddy,2025-08-19,50,Male,Kochi,Kerala,Consumer,Marketplace
C00821,Ishita Nair,2024-02-26,54,Other,Delhi,Delhi,Corporate,Direct
C00822,Rahul Nair,2025-06-11,28,Other,Delhi,Delhi,Corporate,Organic Search
C00823,Priya Das,2026-03-20,31,Female,Jaipur,Rajasthan,Consumer,Organic Search
C00824,Naveen Das,2023-05-18,55,Other,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social
C00825,Diya Iyer,2025-10-30,68,Other,Delhi,Delhi,Consumer,Paid Social
C00826,Rohan Reddy,2026-01-26,43,Other,Kolkata,West Bengal,Corporate,Paid Social
C00827,Ananya Verma,2025-08-15,49,Other,Kochi,Kerala,Corporate,Marketplace
C00828,Kavya Patel,2025-01-16,64,Female,Kochi,Kerala,Consumer,Direct
C00829,Lakshmi Rao,2023-05-12,45,Male,Pune,Maharashtra,Consumer,Referral
C00830,Kiran Sharma,2025-04-11,28,Female,Vijayawada,Andhra Pradesh,Consumer,Paid Social
C00831,Lakshmi Reddy,2025-05-14,47,Female,Pune,Maharashtra,Consumer,Paid Social
C00832,Rohan Verma,2026-02-01,34,Female,Hyderabad,Telangana,Small Business,Marketplace
C00833,Diya Naidu,2026-05-17,21,Female,Hyderabad,Telangana,Small Business,Marketplace
C00834,Kiran Sharma,2023-10-15,60,Other,Delhi,Delhi,Corporate,Organic Search
C00835,Ananya Nair,2025-12-11,60,Female,Jaipur,Rajasthan,Consumer,Organic Search
C00836,Sneha Rao,2024-04-28,39,Female,Delhi,Delhi,Consumer,Paid Social
C00837,Nisha Gupta,2023-04-25,46,Male,Pune,Maharashtra,Consumer,Organic Search
C00838,Sai Singh,2024-07-22,52,Male,Delhi,Delhi,Corporate,Referral
C00839,Pooja Das,2023-04-22,59,Other,Hyderabad,Telangana,Consumer,Email
C00840,Sandeep Naidu,2023-09-07,37,Female,Kolkata,West Bengal,Corporate,Marketplace
C00841,Aditya Naidu,2024-09-08,43,Female,Hyderabad,Telangana,Consumer,Paid Social
C00842,Vivaan Kumar,2025-04-12,58,Female,Ahmedabad,Gujarat,Corporate,Marketplace
C00843,Arjun Naidu,2025-05-15,65,Female,Ahmedabad,Gujarat,Consumer,Email
C00844,Neha Singh,2026-01-26,40,Male,Bengaluru,Karnataka,Consumer,Organic Search
C00845,Aarav Iyer,2023-10-06,59,Female,Vijayawada,Andhra Pradesh,Consumer,Referral
C00846,Harsha Verma,2023-09-24,23,Male,Kochi,Kerala,Corporate,Referral
C00847,Divya Mehta,2023-12-22,48,Male,Ahmedabad,Gujarat,Corporate,Paid Social
C00848,Naveen Rao,2025-02-11,44,Female,Bengaluru,Karnataka,Small Business,Email
C00849,Rahul Kumar,2025-08-05,57,Other,Vijayawada,Andhra Pradesh,Corporate,Organic Search
C00850,Meera Patel,2023-07-02,57,Other,Kolkata,West Bengal,Consumer,Direct
C00851,Arjun Rao,2025-10-09,45,Other,Jaipur,Rajasthan,Consumer,Referral
C00852,Harsha Rao,2024-02-28,65,Male,Pune,Maharashtra,Corporate,Paid Social
C00853,Ananya Rao,2024-08-17,29,Other,Kolkata,West Bengal,Consumer,Paid Social
C00854,Nisha Patel,2023-01-22,55,Male,Delhi,Delhi,Small Business,Marketplace
C00855,Ananya Sharma,2026-05-08,31,Female,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C00856,Divya Das,2026-05-26,33,Other,Delhi,Delhi,Corporate,Organic Search
C00857,Divya Singh,2025-03-19,34,Female,Hyderabad,Telangana,Small Business,Email
C00858,Ishita Nair,2025-10-06,55,Female,Hyderabad,Telangana,Consumer,Direct
C00859,Sai Nair,2023-04-01,45,Male,Jaipur,Rajasthan,Corporate,Marketplace
C00860,Vikram Singh,2024-06-24,34,Male,Pune,Maharashtra,Small Business,Referral
C00861,Vivaan Rao,2025-06-20,49,Female,Visakhapatnam,Andhra Pradesh,Consumer,Paid Social
C00862,Arjun Nair,2025-06-12,48,Female,Hyderabad,Telangana,Consumer,Direct
C00863,Arjun Singh,2023-10-31,49,Female,Jaipur,Rajasthan,Consumer,Referral
C00864,Divya Mehta,2026-02-27,28,Female,Chennai,Tamil Nadu,Consumer,Organic Search
C00865,Kiran Das,2023-06-07,67,Male,Jaipur,Rajasthan,Consumer,Referral
C00866,Meera Mehta,2025-03-18,36,Female,Hyderabad,Telangana,Corporate,Paid Social
C00867,Kavya Verma,2025-09-09,23,Male,Hyderabad,Telangana,Consumer,Organic Search
C00868,Neha Joshi,2024-10-27,20,Other,Delhi,Delhi,Consumer,Organic Search
C00869,Sandeep Mehta,2023-05-25,36,Male,Vijayawada,Andhra Pradesh,Consumer,Referral
C00870,Aarav Naidu,2023-07-02,33,Female,Chennai,Tamil Nadu,Consumer,Marketplace
C00871,Diya Nair,2023-09-04,59,Male,Pune,Maharashtra,Corporate,Referral
C00872,Vikram Rao,2025-01-22,56,Male,Vijayawada,Andhra Pradesh,Consumer,Marketplace
C00873,Meera Mehta,2025-05-15,35,Female,Ahmedabad,Gujarat,Consumer,Marketplace
C00874,Lakshmi Verma,2024-04-04,20,Other,Bengaluru,Karnataka,Consumer,Marketplace
C00875,Sneha Sharma,2025-08-16,58,Male,Jaipur,Rajasthan,Consumer,Paid Social
C00876,Naveen Reddy,2024-08-28,37,Other,Vijayawada,Andhra Pradesh,Consumer,Organic Search
C00877,Divya Joshi,2025-08-09,24,Other,Jaipur,Rajasthan,Corporate,Referral
C00878,Neha Verma,2023-08-22,55,Male,Pune,Maharashtra,Consumer,Paid Social
C00879,Ishita Mehta,2024-09-01,20,Other,Kolkata,West Bengal,Consumer,Direct
C00880,Rahul Patel,2024-01-19,57,Female,Ahmedabad,Gujarat,Corporate,Email
C00881,Priya Sharma,2023-01-12,61,Female,Pune,Maharashtra,Consumer,Marketplace
C00882,Neha Nair,2026-05-17,62,Male,Ahmedabad,Gujarat,Consumer,Email
C00883,Diya Sharma,2025-03-19,62,Female,Delhi,Delhi,Consumer,Paid Social
C00884,Rahul Nair,2023-02-24,19,Other,Bengaluru,Karnataka,Consumer,Paid Social
C00885,Diya Das,2023-06-26,58,Male,Kolkata,West Bengal,Consumer,Marketplace
C00886,Nisha Nair,2025-06-30,25,Female,Hyderabad,Telangana,Corporate,Email
